,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,
,,,,35~39,,,,,1,103.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,109.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,208.55,,,,,1,104.28,,,,,,,,,,,1,,104.28,,,,,,,,,,,,,,,,,,,,1,104.28,,,,,,,,
,,,,50~54,,,1,106.61,,,,,1,106.61,,,,,,,,,,,1,,106.61,,,,,,1,106.61,2,213.22,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,1,129.70,1,129.70,,,,,,,,,,,,,1,,129.70,,,,,,,,,,,,,,2,259.40,,,,,,,,,,,,,,
,,,,60~64,,,,,2,318.98,1,159.49,,,1,,,,159.49,,,,,,1,,159.49,,,,,,,,1,159.49,,,,,,,,,1,159.49,,,,,,,,,,
,,,,65~69,,,2,300.30,,,,,,,,,,,,,,,,,1,,150.15,,,,,,,,,,,,,,,,1,150.15,1,150.15,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,1,,127.55,,,1,,127.55,1,,127.55,1,127.55,,,,,,,,,1,127.55,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,1,155.52,3,,466.56,,,,,,,,1,155.52,,,1,155.52,1,155.52,,,1,155.52,,,1,155.52,,,,,,
,,,,80~84,,,1,251.89,,,,,,,,,,,,,,,,,1,,251.89,,,,,,,,,,1,251.89,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,3,,977.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，2010年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,甲狀腺,,皮膚,,肝及肝內膽管,,,,,直腸與肛門,,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,,胃,,,胰,,骨、關節及關節軟骨,,結直腸癌,,腎盂及其他泌尿系統,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,,發生率,個案數,發生率,個案數,,發生率,個案數,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,128.21,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,,,,,,,,,,,,1,,76.92,,,1,,76.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,2,221.73,,,,,,,,,1,,,,110.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,,,,,,,,,,,,,1,103.09,1,,103.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,1,110.13,1,110.13,1,110.13,,,,,1,,,,110.13,1,,110.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,120.05,,,1,120.05,1,120.05,1,120.05,1,,,,120.05,,,,1,120.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,,,,,1,155.76,,,,,,,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,,,1,160.00,,,,,,,,,,,,,1,160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,131.75,,,,,,,1,131.75,1,,,,131.75,,,,2,263.50,,,,,,,1,131.75,,,1,131.75,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,3,,,,438.60,,,,1,146.20,1,,146.20,,,,1,146.20,,,1,146.20,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,1,246.31,2,,,,492.61,3,,738.92,2,492.61,,,,1,,246.31,,,,,2,492.61,1,246.31,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,2,634.92,,,,,,,,,1,317.46,,,,,,,,,,,1,317.46,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
