,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,320.51,,,,,,,,,,,,,,,,1,555.56,2,285.71,2,823.05,,,1,262.47,,,1,262.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,389.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,1,1063.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1980年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,主唾液腺,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其他分界不明的部位,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腎,,腦,,膀胱,,鼻咽,,鼻腔、中耳及副鼻竇,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,,,2,257.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63.90,,,,,,,,,1,53.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,1,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,2,32.18,,,,,,,,,,,,,,1,28.30,,,,,,,,,,,,,,,,,1,57.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,279.33,,,1,36.50,,,,,,,,1,36.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,1,57.31,,,1,128.04,,,1,,,,57.31,,,,,,,,,,,,,,,,,1,57.31,,,,,,,,,,,1,57.31,,,,,,,,,1,56.18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,64.43,,,8,241.84,,,,,,,,,,,,2,126.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,385.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,3,239.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,133.87,,,1,79.74,,,,,3,313.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,,,6,232.29,,,,,,,,,,,,1,156.74,,,1,79.62,1,183.82,,,,,,,1,156.74,,,,,1,79.62,,,1,145.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,,,2,170.79,1,303.95,,,,,,,,,,,,,,2,160.90,,,1,113.25,,,3,223.71,2,363.64,,,,,,,1,220.75,1,277.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,2,210.75,1,227.27,7,293.01,,,,,,,,,,,,1,328.95,,,,,3,480.77,,,,,1,328.95,1,227.27,,,,,1,227.27,,,2,328.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,409.84,,,,,3,283.29,,,,,,,,,,1,431.03,,,1,409.84,1,409.84,,,,,,,,,,,,,,,,,,,2,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,,,,,,,,,,,,,,,,,,,,,,,,2,294.99,,,1,261.78,,,2,465.12,1,246.91,1,261.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1041.67,1,704.23,,,1,819.67,,,,,1,819.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1981年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮頸,,子宮體,,不明原發部位,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他神經系統,,直腸與肛門,,肺、支氣管及氣管,,胃,,胰,,眼及淚腺,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,74.60,,,,,1,41.17,,,,,,,,,,,2,129.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,2,59.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,218.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,1,30.33,1,75.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,3,116.14,2,102.56,,,,,,,,,,,,,,1,56.72,,,,,,,1,108.70,,,,,,,,,,,,,3,111.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,1,58.28,4,83.42,,,,,,,,,,,,,,1,58.28,,,,,2,138.22,,,,,2,623.05,,,,,,,,,3,153.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,2,107.35,,,,,,,,,,,,,,,,,,,,,,1,117.10,1,207.47,,,,,1,68.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,3,121.07,3,121.07,,,,,,,,,,,,1,452.49,,,,,,,,,2,173.91,1,151.29,,,,,1,86.96,,,3,619.83,1,143.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,1,103.09,6,208.70,,,,,,,,,,,,,,1,103.09,1,342.47,,,,,,,,,,,,,1,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,418.41,6,265.84,1,209.21,,,,,2,,,,498.75,1,164.47,,,,,1,249.38,1,1000.00,,,1,164.47,,,,,1,128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,4,327.06,,,,,,,,,,,,,,,,,,,,,,1,323.62,1,304.88,,,,,1,434.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,437.64,,,1,367.65,1,353.36,,,,,,,,,,1,602.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,,,,,1,588.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1098.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4545.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1982年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮,,子宮頸,,子宮體,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,胃,,食道,,胰,,胸腺、心臟與中隔,,淋巴結,,造血系統及網狀內皮系統,,結直腸癌,,腦,,膀胱,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,1,17.14,,,,,,,,,,,,,,,,1,37.89,,,,,,,,,,,,,,,,,1,39.62,,,,,,,,,,,,,1,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,5~9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,74.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,2,51.44,,,,,,,,,,,,1,82.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,,,,,2,45.44,1,22.72,,,,,,,,,,,,,,,,,,,,,,,,1,19.89,,,,,,,,,,,,,,,,,,,2,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,1,65.70,1,26.33,1,73.69,,,1,,,,65.70,,,,,,,,,,,,,,,1,73.69,,,,,,,,,,,,,,,,,,,1,113.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,2,108.23,,,1,46.77,1,202.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.11,1,54.11,1,111.48,2,65.90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,52.77,,,5,130.62,,,,,,,,,,3,146.70,,,,,1,119.05,,,,,2,137.17,1,48.90,,,,,,,,,,,1,48.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,,,,,6,159.66,,,,,,,,,,,,,,1,133.69,1,204.50,,,,,,,1,167.79,,,1,66.09,,,,,,,,,1,118.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,4,152.15,,,10,329.71,,,,,,,,,,,,,,,,,,1,71.23,,,2,92.89,2,102.56,,,1,71.23,,,,,,,,,,,1,183.15,,,,,3,196.08,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,4,156.99,,,12,304.03,,,,,,,,,,,,,,,,,,,,,,1,96.71,1,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,1,203.67,,,7,251.35,,,,,,,,,,,,,,,,,,,,,,2,318.98,3,249.38,,,,,1,327.87,,,1,454.55,,,,,1,124.53,,,1,132.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,1,386.10,,,2,1176.47,,,1,,,,282.49,,,,,,,,,2,466.20,,,,,,,,,,,1,310.56,,,,,,,,,,,,,,,1,162.60,1,282.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,2,609.76,,,3,372.67,,,,,,,,,,,,,,,,,,,,,,,,1,303.03,,,2,1142.86,,,,,,,,,,,1,571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,,,,,1,862.07,,,,,,,,,,,2,486.62,,,,,,,,,,,,,,,,,,,1,657.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,,,1,1123.60,1,1234.57,,,1,1234.57,1,1265.82,,,,,1,694.44,,,1,2173.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1983年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,女性乳房,,子宮,,子宮頸,,子宮體,,甲狀腺,,白血病,,,,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其他女性生殖器官,,直腸與肛門,,肺、支氣管及氣管,,胃,,食道,,胰,,造血系統及網狀內皮系統,,結直腸癌,,結締組織、皮下組織及其他軟組織,,腦,,鼻咽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,2,,,,25.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,10~14,,,,,,,,,,,2,,,,38.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,2,,,,48.10,1,51.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,1,52.58,,,1,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,,,3,47.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,,,1,49.29,,,,,1,,,,49.29,,,,,1,361.01,,,,,1,166.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,1,192.31,3,77.26,2,109.89,,,,,,,,,,,,,,,,1,48.47,1,192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,2,185.36,,,7,172.46,1,62.54,1,63.33,,,,,,,,,,1,63.33,,,1,185.19,,,,,,,1,185.19,,,3,102.32,,,1,199.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,2,92.81,,,7,206.31,,,,,,,,,,1,242.13,1,67.02,1,138.89,,,,,,,3,117.28,,,,,,,3,93.37,,,,,2,134.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,,,5,240.96,,,,,,,,,,,,,,3,173.71,1,242.13,1,89.05,3,321.54,1,155.04,1,89.05,1,87.80,,,2,135.96,,,1,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,2,158.86,,,8,405.89,,,,,,,,,,,,,,1,413.22,,,1,124.53,,,1,196.08,,,,,2,240.96,1,413.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,1,273.97,,,3,238.66,,,,,,,,,,1,182.82,,,1,1000.00,,,,,1,182.82,,,,,1,319.49,,,1,400.00,,,,,1,155.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,1,362.32,,,3,503.36,,,,,,,,,,,,,,,,,,1,240.38,2,335.57,1,523.56,,,,,,,1,363.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,,,,,,,,1,398.41,,,,,1,398.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,,,,,,,,,,,,,,,,,,,,1,1219.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3030.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,台灣女性每10萬人口年齡別發生率，1984年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,診斷年齡,口腔癌,,女性乳房,,子宮頸,,子宮體,,小腸,,不明原發部位,,,,,甲狀腺,,白血病,,皮膚,,卵巢、輸卵管及寬韌帶,,肝及肝內膽管,,其它淋巴瘤,,直腸與肛門,,肺、支氣管及氣管,,非何杰金氏淋巴瘤,,後腹膜腔及腹膜,,胃,,食道,,胰,,眼及淚腺,,造血系統及網狀內皮系統,,結直腸癌,,腎,,腎盂及其他泌尿系統,,腦,,膀胱,,鼻咽,,膽囊及肝外膽管,,,,,,,,,,,,,,,,,,,,,,,
,,,,,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,,,,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,個案數,發生率,,,,,,,,,,,,,,,,,,,,,,
,,,,0~4,,,,,,,,,,,,,,,,,,2,24.96,,,,,,,,,,,,,,,,,,,,,,,1,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15~19,,,,,,,,,,,,,,,,,,,,,,,,,,1,24.18,,,,,,,1,49.85,,,,,,,,,,,1,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,20~24,,,1,22.09,,,,,,,,,,,,2,29.71,,,,,,,1,81.17,1,66.53,,,,,,,,,,,,,,,,,1,22.09,1,49.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,25~29,,,1,84.75,1,20.96,,,,,,,,,,,,1,18.67,,,1,50.68,,,,,,,,,,,,,,,,,,,,,,,2,27.29,,,,,,,,,1,84.75,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30~34,,,2,41.83,3,32.11,,,,,1,,,,21.93,,,1,21.93,,,1,54.11,,,,,1,65.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,35~39,,,3,100.00,,,1,39.31,,,,,,,,,,1,39.31,,,,,,,,,,,1,42.18,,,,,1,39.31,,,1,42.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,40~44,,,2,50.34,1,51.07,,,,,,,,,,,,,,,,,,,,,,1,51.07,,,1,49.63,,,1,208.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,45~49,,,4,104.63,7,165.88,,,,,,,,,,1,168.63,,,,,1,58.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,50~54,,,,,4,264.38,,,,,,,,,,,,,,,,1,193.42,,,,,,,2,97.09,,,,,2,217.63,,,1,148.15,,,1,134.41,1,75.64,1,75.64,,,,,,,3,104.71,,,,,,,,,,,,,,,,,,,,,,,,
,,,,55~59,,,3,106.12,8,302.46,,,,,,,,,,,,,,,,1,80.00,1,150.15,,,2,144.09,1,155.28,,,,,2,107.12,,,1,80.00,,,,,1,196.46,,,1,228.83,,,1,228.83,1,150.15,,,,,,,,,,,,,,,,,,,,,,,,
,,,,60~64,,,3,357.57,5,308.64,,,,,,,,,,,,,,,,,,1,114.29,,,,,1,185.53,,,,,1,119.19,2,615.38,,,,,,,2,161.42,,,,,1,274.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,65~69,,,2,280.11,5,336.93,,,1,617.28,1,,,,366.30,,,,,1,151.52,,,,,,,2,206.40,1,283.29,,,,,,,,,,,,,,,1,261.78,,,,,,,,,1,181.16,1,151.52,,,,,,,,,,,,,,,,,,,,,,
,,,,70~74,,,1,350.88,2,325.20,,,,,,,,,,1,260.42,,,1,260.42,,,,,,,,,4,389.11,,,,,,,1,219.30,,,,,,,,,,,1,260.42,,,,,1,350.88,,,,,,,,,,,,,,,,,,,,,,,,
,,,,75~79,,,,,,,,,1,364.96,,,,,,,,2,671.14,,,,,,,,,1,364.96,,,,,,,1,546.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,80~84,1,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,85+,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1449.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
